season,week,date_updated,book,ats_bets,ats_wins,ats_losses,ats_pushes,ats_win_pct,ou_bets,ou_wins,ou_losses,ou_pushes,ou_win_pct
2025,2,2025-09-13 11:24:31,ESPN Bet,0,0,0,0,0.0,0,0,0,0,0.0
