season,week,home_team,away_team,bet_spread,ats_outcome,bet_total,ou_outcome,edge_spread,edge_total
2025,2,Missouri,Kansas,True,1.0,True,1.0,11.488965643301357,5.156257384296595
2025,2,UTSA,Texas State,True,0.0,True,0.0,6.301378741196427,-12.787114878685436
2025,2,Oregon,Oklahoma State,True,1.0,False,,36.35580966651884,-0.4392840221287102
2025,2,Buffalo,St. Francis (PA),True,1.0,True,1.0,45.318242376255895,3.068956939906755
2025,2,Colorado,Delaware,True,1.0,True,0.0,25.650523582813452,4.920453438870545
2025,2,Georgia Tech,Gardner-Webb,True,1.0,True,0.0,47.125383159986555,-6.787114878685436
2025,2,Georgia,Austin Peay,True,1.0,True,1.0,53.21496979905223,-1.0933714622305146
2025,2,Oregon State,Fresno State,True,0.0,True,1.0,4.752696732696281,10.337697727012277
2025,2,Western Michigan,North Texas,True,1.0,True,0.0,-11.250729814144062,-4.787114878685436
2025,2,Massachusetts,Bryant,True,1.0,True,1.0,21.96171039140615,2.5809041776955226
2025,2,App State,Lindenwood,True,1.0,True,1.0,39.916684655477155,-2.7871148786854363
2025,2,Navy,UAB,True,1.0,True,0.0,30.895858880953405,-4.146778993336241
2025,2,Clemson,Troy,True,1.0,True,0.0,31.650523582813452,1.8103037119127663
2025,2,Kentucky,Ole Miss,True,1.0,True,1.0,-1.9348102029597793,2.320365764709905
2025,2,Wyoming,Northern Iowa,True,1.0,True,0.0,23.5029689307654,6.212885121314564
2025,2,Wisconsin,Middle Tennessee,True,1.0,True,1.0,41.76669050923101,7.916772416873201
2025,2,Ohio,West Virginia,True,0.0,True,1.0,-0.7871591230271733,-6.787114878685436
2025,2,Florida,South Florida,True,1.0,True,1.0,26.25863863801977,-4.509832451878076
2025,2,Nevada,Sacramento State,True,1.0,True,1.0,13.563977401469772,-3.7871148786854363
2025,2,Southern Miss,Jackson State,True,1.0,True,1.0,17.232750724008167,2.28350689741238
2025,2,Arkansas,Arkansas State,True,1.0,True,0.0,25.450918286425566,-7.752322778622236
2025,2,Old Dominion,North Carolina Central,True,1.0,True,1.0,26.37990868964731,3.2128851213145637
2025,2,East Carolina,Campbell,True,1.0,True,0.0,35.863367229899694,-3.7871148786854363
2025,2,Florida Atlantic,Florida A&M,True,1.0,True,1.0,25.639147534642674,1.2128851213145637
2025,2,California,Texas Southern,True,1.0,True,1.0,55.21181521728107,-2.7871148786854363
2025,2,Utah,Cal Poly,True,1.0,True,0.0,53.84097310615432,-0.7871148786854363
2025,2,Marshall,Missouri State,True,1.0,True,1.0,15.046258975609613,-1.6092568935529528
2025,2,Eastern Michigan,Long Island University,True,1.0,True,1.0,29.3226613707784,-2.0600821192864487
2025,2,Georgia State,Memphis,True,1.0,True,1.0,-14.928861267939698,-5.787114878685436
2025,2,Colorado State,Northern Colorado,True,1.0,True,1.0,39.162795253499795,-0.7871148786854363
2025,2,Miami,Bethune-Cookman,True,1.0,True,1.0,65.90392006092985,-9.83303094518567
2025,2,Toledo,Western Kentucky,True,1.0,True,0.0,7.1898030876256325,-4.787114878685436
2025,2,UCF,North Carolina A&T,True,1.0,True,1.0,45.95627434207981,1.612870793502374
2025,2,South Alabama,Tulane,True,1.0,True,1.0,-6.473351766062695,3.2480868434845434
2025,2,Charlotte,North Carolina,True,1.0,True,0.0,-8.381520679444211,5.0350760872152165
2025,2,Kansas State,Army,True,1.0,True,0.0,25.128252686856502,6.487826815840016
2025,2,Rice,Houston,True,1.0,True,1.0,-7.916301193724719,13.212885121314564
2025,2,South Carolina,South Carolina State,True,1.0,True,1.0,52.36432200754043,-1.0276834236046852
2025,2,Coastal Carolina,Charleston Southern,True,1.0,True,0.0,34.68014905437421,3.1142005863311937
2025,2,Oklahoma,Michigan,True,1.0,True,0.0,11.18346850484687,8.870894360453455
2025,2,Mississippi State,Arizona State,True,0.0,True,1.0,2.498843149562715,-6.787114878685436
2025,2,Virginia Tech,Vanderbilt,True,0.0,True,1.0,3.7059753594821876,5.212885121314564
2025,2,Auburn,Ball State,True,1.0,True,1.0,55.86480419675795,-0.9409691415696386
2025,2,Michigan State,Boston College,True,1.0,True,1.0,9.66400764907024,7.582862253047871
2025,2,Nebraska,Akron,True,1.0,True,1.0,44.92364090746102,4.212885121314564
2025,2,USC,Georgia Southern,True,1.0,True,0.0,42.34720579012273,-6.486349117573425
2025,2,LSU,Louisiana Tech,True,1.0,True,0.0,43.34455917128937,2.2128851213145637
2025,2,Purdue,Southern Illinois,True,1.0,False,,32.65391004613984,0.49644430733325606
2025,2,Alabama,UL Monroe,True,1.0,True,1.0,36.3819712648026,1.2128851213145637
2025,2,Louisiana,McNeese,True,1.0,True,0.0,25.35721281733176,3.6842844689897376
2025,2,UNLV,UCLA,True,1.0,True,0.0,13.195303269717623,0.9441852201137166
2025,2,New Mexico State,Tulsa,True,1.0,True,1.0,3.198420760134848,-0.7915878000723211
2025,2,UTEP,UT Martin,True,1.0,True,1.0,15.074129506948339,2.369738383932976
2025,2,Arizona,Weber State,True,1.0,True,1.0,44.93042968905354,-2.521079623827042
2025,2,Washington State,San Diego State,True,1.0,True,1.0,7.608112285092902,6.447250253370932
2025,2,BYU,Stanford,True,1.0,True,0.0,32.52778058074084,11.78670482317429
2025,2,Washington,UC Davis,True,1.0,False,,39.15684631847971,0.24808684348454335
2025,2,Hawai'i,Sam Houston,True,1.0,True,1.0,17.73759311146918,6.351133695947603
