season,week,home_team,away_team,home_points,away_points,actual_margin,spread_line,ats_pick_team,ats_pick_description,spread_result,bet_spread,ats_outcome,bet_total,ou_outcome,edge_spread,edge_total
2025,14,Syracuse,Boston College,12.0,34.0,-22.0,2.5,Syracuse,Syracuse +2.5,LOSS,True,0.0,False,,8.33329289453945,-0.39564207120589856
2025,14,Southern Miss,Troy,18.0,28.0,-10.0,-6.5,Southern Miss,Southern Miss -6.5,LOSS,True,0.0,True,0.0,14.632446255859843,5.429501066959965
2025,14,Tennessee,Vanderbilt,24.0,45.0,-21.0,-2.5,Tennessee,Tennessee -2.5,LOSS,True,0.0,True,0.0,5.8609453796698645,-10.917516191141708
2025,14,Oklahoma,LSU,17.0,13.0,4.0,-11.5,Oklahoma,Oklahoma -11.5,LOSS,True,0.0,True,0.0,29.20555511545184,17.775705118164467
2025,14,Liberty,Kennesaw State,42.0,48.0,-6.0,2.5,Kennesaw State,Kennesaw State -2.5,WIN,True,1.0,False,,-9.33715819385607,0.409317869790101
2025,14,TCU,Cincinnati,45.0,23.0,22.0,-3.5,TCU,TCU -3.5,WIN,True,1.0,True,0.0,11.557493271603448,-2.8487750834047887
2025,14,UTSA,Army,24.0,27.0,-3.0,-8.5,UTSA,UTSA -8.5,LOSS,True,0.0,True,1.0,20.988713993342692,6.026245881079618
2025,14,Duke,Wake Forest,49.0,32.0,17.0,-2.5,Duke,Duke -2.5,WIN,True,1.0,True,1.0,5.816409820940736,1.9821647168522105
2025,14,Arkansas,Missouri,17.0,31.0,-14.0,4.5,Missouri,Missouri -4.5,WIN,True,1.0,True,0.0,-11.950347661599753,1.636155177417315
2025,14,Washington,Oregon,14.0,26.0,-12.0,6.5,Oregon,Oregon -6.5,WIN,True,1.0,True,0.0,-7.534900995354004,4.666247697695461
2025,14,Rutgers,Penn State,36.0,40.0,-4.0,14.5,Penn State,Penn State -14.5,WIN,True,1.0,False,,-16.057618029921873,0.28614566704453637
2025,14,Minnesota,Wisconsin,17.0,7.0,10.0,2.5,Minnesota,Minnesota +2.5,WIN,True,1.0,True,0.0,10.285927857831918,15.326962262160336
2025,14,Coastal Carolina,James Madison,10.0,59.0,-49.0,23.5,James Madison,James Madison -23.5,WIN,True,1.0,True,1.0,-35.95656976118874,2.339504128601334
2025,14,Florida,Florida State,40.0,21.0,19.0,1.5,Florida State,Florida State -1.5,LOSS,True,0.0,True,1.0,-2.3707225830558976,5.790412556217021
2025,14,Washington State,Oregon State,32.0,8.0,24.0,-14.5,Washington State,Washington State -14.5,WIN,True,1.0,True,0.0,37.82368877470448,12.036890997709087
2025,14,South Florida,Rice,52.0,3.0,49.0,-28.5,Rice,Rice +28.5,LOSS,True,0.0,True,1.0,55.26494295038522,-1.6007717247815094
2025,14,Michigan State,Maryland,38.0,28.0,10.0,-4.5,no bet,no bet,no bet,False,,True,1.0,-0.22750774716321587,5.431175241592555
2025,14,Virginia,Virginia Tech,27.0,7.0,20.0,-9.5,Virginia,Virginia -9.5,WIN,True,1.0,True,0.0,40.73028661349048,1.2972085354871794
2025,14,NC State,North Carolina,42.0,19.0,23.0,-7.5,NC State,NC State -7.5,WIN,True,1.0,True,1.0,23.020849406029996,5.977856850670612
2025,14,Tulane,Charlotte,27.0,0.0,27.0,-31.5,Tulane,Tulane -31.5,LOSS,True,0.0,True,0.0,70.62054319956403,1.7448316209212464
2025,14,Illinois,Northwestern,20.0,13.0,7.0,-7.5,Illinois,Illinois -7.5,LOSS,True,0.0,True,0.0,17.626460442224232,9.86472243047195
2025,14,USC,UCLA,29.0,10.0,19.0,-21.5,USC,USC -21.5,LOSS,True,0.0,True,1.0,50.5705881407003,-5.059694817457434
2025,14,Auburn,Alabama,20.0,27.0,-7.0,6.5,Alabama,Alabama -6.5,WIN,True,1.0,True,0.0,-14.197794932072515,6.281426376157732
2025,14,California,SMU,38.0,35.0,3.0,13.5,SMU,SMU -13.5,WIN,True,1.0,True,1.0,-23.728351176460684,3.120858416832519
2025,14,Nevada,UNLV,17.0,42.0,-25.0,7.5,UNLV,UNLV -7.5,WIN,True,1.0,True,1.0,-18.062203293634802,2.8247971153189297
2025,14,Stanford,Notre Dame,20.0,49.0,-29.0,33.5,Notre Dame,Notre Dame -33.5,WIN,True,1.0,True,1.0,-52.51329528098408,5.87578315424004
2025,14,San José State,Fresno State,14.0,41.0,-27.0,3.5,Fresno State,Fresno State -3.5,WIN,True,1.0,True,1.0,-10.420340394421384,11.304368808677474
2025,14,Hawai'i,Wyoming,27.0,7.0,20.0,-8.5,Hawai'i,Hawai'i -8.5,WIN,True,1.0,True,0.0,29.04565615031434,10.150782897532586
