season,week,home_team,away_team,home_points,away_points,actual_margin,spread_line,ats_pick_team,ats_pick_description,spread_result,bet_spread,ats_outcome,bet_total,ou_outcome,edge_spread,edge_total
2025,2,South Alabama,Tulane,31.0,33.0,-2.0,13.5,Tulane,Tulane -13.5,WIN,True,1.0,True,1.0,-6.490780494755819,3.293780410865736
2025,2,Kansas State,Army,21.0,24.0,-3.0,-16.5,Army,Army +16.5,WIN,True,1.0,True,0.0,25.11132895737924,6.518529954933648
2025,2,Rice,Houston,9.0,35.0,-26.0,13.5,Houston,Houston -13.5,WIN,True,1.0,True,1.0,-7.93418489638359,13.214644584007893
2025,2,Eastern Michigan,Long Island University,23.0,28.0,-5.0,-21.5,Long Island University,Long Island University +21.5,WIN,True,1.0,True,1.0,29.30548363165338,-2.0828609050135896
2025,2,UCF,North Carolina A&T,68.0,7.0,61.0,-37.0,North Carolina A&T,North Carolina A&T +37.0,LOSS,True,0.0,True,1.0,45.93945404056092,1.6340481967246134
2025,2,Charlotte,North Carolina,3.0,20.0,-17.0,16.5,North Carolina,North Carolina -16.5,WIN,True,1.0,True,0.0,-8.398605144707254,5.038630067615429
2025,2,South Carolina,South Carolina State,38.0,10.0,28.0,-42.5,South Carolina State,South Carolina State +42.5,WIN,True,1.0,True,1.0,52.3477880210091,-0.9972907146952679
2025,2,Toledo,Western Kentucky,45.0,21.0,24.0,-7.5,Western Kentucky,Western Kentucky +7.5,LOSS,True,0.0,True,0.0,7.170060990585505,-4.7853554159921075
2025,2,Colorado State,Northern Colorado,21.0,17.0,4.0,-34.5,Northern Colorado,Northern Colorado +34.5,WIN,True,1.0,True,1.0,39.14462118228507,-0.7853554159921075
2025,2,Purdue,Southern Illinois,34.0,17.0,17.0,-22.5,Southern Illinois,Southern Illinois +22.5,WIN,True,1.0,True,0.0,32.637467369127634,0.5407469512837224
2025,2,Mississippi State,Arizona State,24.0,20.0,4.0,5.5,Mississippi State,Mississippi State +5.5,LOSS,True,0.0,True,1.0,2.4817209620191,-6.7853554159921075
2025,2,Virginia Tech,Vanderbilt,20.0,44.0,-24.0,-2.5,Vanderbilt,Vanderbilt +2.5,WIN,True,1.0,True,1.0,3.6867113241800915,5.2146445840078925
2025,2,Nebraska,Akron,68.0,0.0,68.0,-33.5,Akron,Akron +33.5,LOSS,True,0.0,True,1.0,44.907598587158716,4.2146445840078925
2025,2,Coastal Carolina,Charleston Southern,13.0,0.0,13.0,-27.5,Charleston Southern,Charleston Southern +27.5,WIN,True,1.0,True,0.0,34.66276872576752,3.0936079454479355
2025,2,Oklahoma,Michigan,24.0,13.0,11.0,-3.5,Oklahoma,Oklahoma -3.5,WIN,True,1.0,True,0.0,11.166246877052577,8.919512789808309
2025,2,Michigan State,Boston College,42.0,40.0,2.0,-3.5,Michigan State,Michigan State -3.5,LOSS,True,0.0,True,1.0,9.646306922620031,7.6138386968356855
2025,2,LSU,Louisiana Tech,23.0,7.0,16.0,-36.5,Louisiana Tech,Louisiana Tech +36.5,WIN,True,1.0,True,0.0,43.32707302839907,2.2146445840078925
2025,2,Auburn,Ball State,42.0,3.0,39.0,-42.5,Ball State,Ball State +42.5,WIN,True,1.0,True,1.0,55.84937394139912,-0.953040327986038
2025,2,USC,Georgia Southern,59.0,20.0,39.0,-28.5,Georgia Southern,Georgia Southern +28.5,LOSS,True,0.0,True,0.0,42.33192764000184,-6.418849794805119
2025,2,Alabama,UL Monroe,73.0,0.0,73.0,-34.5,UL Monroe,UL Monroe +34.5,LOSS,True,0.0,True,1.0,36.36292037663649,1.2146445840078925
2025,2,UNLV,UCLA,30.0,23.0,7.0,2.5,UNLV,UNLV +2.5,WIN,True,1.0,True,0.0,13.180607840115723,0.9859665963666799
2025,2,Louisiana,McNeese,34.0,10.0,24.0,-19.5,McNeese,McNeese +19.5,LOSS,True,0.0,True,0.0,25.339415355917325,3.697035192332116
2025,2,New Mexico State,Tulsa,21.0,14.0,7.0,3.5,New Mexico State,New Mexico State +3.5,WIN,True,1.0,True,1.0,3.1808885385870465,-0.7649271416888936
2025,2,UTEP,UT Martin,42.0,17.0,25.0,-7.5,UTEP,UTEP -7.5,WIN,True,1.0,True,1.0,15.056873403657864,2.3541426360408906
2025,2,Arizona,Weber State,48.0,3.0,45.0,-31.5,Weber State,Weber State +31.5,LOSS,True,0.0,True,1.0,44.915020125958705,-2.4944343133194877
2025,2,Washington State,San Diego State,36.0,13.0,23.0,-2.5,Washington State,Washington State -2.5,WIN,True,1.0,True,1.0,7.5900786260450905,6.462938213850315
2025,2,BYU,Stanford,27.0,3.0,24.0,-20.5,Stanford,Stanford +20.5,LOSS,True,0.0,True,0.0,32.51192875070641,11.85772669138293
2025,2,Washington,UC Davis,70.0,10.0,60.0,-29.5,UC Davis,UC Davis +29.5,LOSS,True,0.0,False,,39.14024691313658,0.29378041086573603
2025,2,Hawai'i,Sam Houston,37.0,20.0,17.0,-7.5,Hawai'i,Hawai'i -7.5,WIN,True,1.0,True,1.0,17.721176820424056,6.340138084381984
