season,week,home_team,away_team,home_points,away_points,actual_margin,spread_line,ats_pick_team,ats_pick_description,spread_result,bet_spread,ats_outcome,bet_total,ou_outcome,edge_spread,edge_total
2025,5,East Carolina,Army,28.0,6.0,22.0,-3.5,East Carolina,East Carolina -3.5,WIN,True,1.0,True,0.0,15.257263422197251,2.910278448654175
2025,5,Virginia,Florida State,46.0,38.0,8.0,6.5,no bet,no bet,no bet,False,,True,0.0,0.3567102516508278,-5.1503586002162365
2025,5,Arizona State,TCU,27.0,24.0,3.0,-2.5,Arizona State,Arizona State -2.5,WIN,True,1.0,True,0.0,7.514900839158149,1.6157426911079824
2025,5,Oregon State,Houston,24.0,27.0,-3.0,11.5,Houston,Houston -11.5,WIN,True,1.0,True,1.0,-21.888720825344485,7.824985923283897
2025,5,Kansas,Cincinnati,34.0,37.0,-3.0,-4.5,Kansas,Kansas -4.5,LOSS,True,0.0,True,0.0,14.252673105675166,-3.1498133950141636
2025,5,Minnesota,Rutgers,31.0,28.0,3.0,-3.5,Minnesota,Minnesota -3.5,LOSS,True,0.0,True,1.0,10.823560582736814,2.890805230032697
2025,5,Pittsburgh,Louisville,27.0,34.0,-7.0,3.5,no bet,no bet,no bet,False,,True,1.0,0.32701587094869833,2.8860407868696214
2025,5,Syracuse,Duke,3.0,38.0,-35.0,3.5,Syracuse,Syracuse +3.5,LOSS,True,0.0,True,1.0,9.130572928979056,-3.2473293619964068
2025,5,Kansas State,UCF,34.0,20.0,14.0,-5.5,UCF,UCF +5.5,LOSS,True,0.0,True,1.0,2.1994868268876706,6.634255514151931
2025,5,North Texas,South Alabama,36.0,22.0,14.0,-11.5,North Texas,North Texas -11.5,WIN,True,1.0,True,1.0,33.97928160846293,-8.371030946159415
2025,5,Wake Forest,Georgia Tech,29.0,30.0,-1.0,11.5,Georgia Tech,Georgia Tech -11.5,WIN,True,1.0,True,1.0,-12.057260610370374,1.4896017069514969
2025,5,Arkansas,Notre Dame,13.0,56.0,-43.0,5.5,Arkansas,Arkansas +5.5,LOSS,True,0.0,True,0.0,5.729888738832685,-6.739287923497841
2025,5,Illinois,USC,34.0,32.0,2.0,6.5,USC,USC -6.5,WIN,True,1.0,True,0.0,-4.558668175806609,-7.5031947066427875
2025,5,Ohio,Bowling Green,35.0,20.0,15.0,-7.5,Ohio,Ohio -7.5,WIN,True,1.0,True,1.0,16.234864940581808,5.928871459360167
2025,5,Vanderbilt,Utah State,55.0,35.0,20.0,-24.5,Utah State,Utah State +24.5,WIN,True,1.0,True,0.0,39.26525976308136,-2.6329287243340573
2025,5,Central Michigan,Eastern Michigan,24.0,13.0,11.0,-3.5,Central Michigan,Central Michigan -3.5,WIN,True,1.0,False,,15.787563250672257,-0.15254445113299653
2025,5,James Madison,Georgia Southern,35.0,10.0,25.0,-16.5,Georgia Southern,Georgia Southern +16.5,LOSS,True,0.0,False,,28.71881632053997,0.4156698562480159
2025,5,UL Monroe,Arkansas State,28.0,16.0,12.0,-1.5,UL Monroe,UL Monroe -1.5,WIN,True,1.0,True,1.0,15.14857929254763,-2.0216801355596346
2025,5,Navy,Rice,21.0,13.0,8.0,-14.5,Rice,Rice +14.5,WIN,True,1.0,True,0.0,27.928348819219654,10.173548806206306
2025,5,Oklahoma State,Baylor,27.0,45.0,-18.0,21.5,Baylor,Baylor -21.5,WIN,True,1.0,True,0.0,-17.633136458264964,-3.7022741937173222
2025,5,Washington,Ohio State,6.0,24.0,-18.0,9.5,no bet,no bet,no bet,False,,True,0.0,-0.12968799386493757,3.1150079065372083
2025,5,Northwestern,UCLA,17.0,14.0,3.0,-6.5,Northwestern,Northwestern -6.5,LOSS,True,0.0,True,0.0,20.432093656334878,8.641056761372411
2025,5,West Virginia,Utah,14.0,48.0,-34.0,12.5,Utah,Utah -12.5,WIN,True,1.0,True,1.0,-11.48153004408134,9.188429153282549
2025,5,Buffalo,UConn,17.0,20.0,-3.0,2.5,Buffalo,Buffalo +2.5,LOSS,True,0.0,True,0.0,3.9774400196347353,3.4651733312183097
2025,5,Miami (OH),Lindenwood,38.0,0.0,38.0,-22.5,Lindenwood,Lindenwood +22.5,LOSS,True,0.0,True,0.0,25.468907474418536,7.388903701338997
2025,5,Northern Illinois,San Diego State,3.0,6.0,-3.0,1.5,San Diego State,San Diego State -1.5,WIN,True,1.0,True,0.0,-1.152590358519948,11.614944525668214
2025,5,Texas A&M,Auburn,16.0,10.0,6.0,-6.5,Texas A&M,Texas A&M -6.5,LOSS,True,0.0,True,0.0,13.941227065003151,4.734352202203581
2025,5,Iowa,Indiana,15.0,20.0,-5.0,8.5,Indiana,Indiana -8.5,WIN,True,1.0,True,0.0,-5.577089751397188,6.836206149403907
2025,5,Boston College,California,24.0,28.0,-4.0,-6.5,California,California +6.5,WIN,True,1.0,True,0.0,9.507364886766467,1.635060021706515
2025,5,Ole Miss,LSU,24.0,19.0,5.0,-3.5,Ole Miss,Ole Miss -3.5,WIN,True,1.0,True,1.0,12.543754644076472,-2.5477947952649487
2025,5,Toledo,Akron,45.0,3.0,42.0,-22.5,Akron,Akron +22.5,LOSS,True,0.0,True,0.0,37.284911505723244,5.743642015356357
2025,5,New Mexico,New Mexico State,38.0,20.0,18.0,-17.5,New Mexico State,New Mexico State +17.5,LOSS,True,0.0,True,1.0,27.278170135856797,1.5569821792157725
2025,5,Air Force,Hawai'i,35.0,44.0,-9.0,-6.5,Hawai'i,Hawai'i +6.5,WIN,True,1.0,True,1.0,10.005421769642467,3.5796413671955065
2025,5,Tulsa,Tulane,14.0,31.0,-17.0,14.5,Tulane,Tulane -14.5,WIN,True,1.0,True,0.0,-8.956461755631718,2.879402414995006
2025,5,Mississippi State,Tennessee,34.0,41.0,-7.0,7.5,Mississippi State,Mississippi State +7.5,LOSS,True,0.0,True,0.0,2.856904626220743,-8.890684506830851
2025,5,Kennesaw State,Middle Tennessee,24.0,16.0,8.0,-7.5,Kennesaw State,Kennesaw State -7.5,WIN,True,1.0,False,,23.751618401039117,0.06578900735612336
2025,5,Old Dominion,Liberty,21.0,7.0,14.0,-14.5,Old Dominion,Old Dominion -14.5,LOSS,True,0.0,True,0.0,31.423762128336335,1.769141067388837
2025,5,Western Michigan,Rhode Island,47.0,14.0,33.0,-8.5,Rhode Island,Rhode Island +8.5,LOSS,True,0.0,True,1.0,10.952305779211542,10.068149437894107
2025,5,Missouri State,Western Kentucky,22.0,27.0,-5.0,3.5,Western Kentucky,Western Kentucky -3.5,WIN,True,1.0,True,1.0,-2.944026399848129,-4.726569802746049
2025,5,NC State,Virginia Tech,21.0,23.0,-2.0,-10.5,NC State,NC State -10.5,LOSS,True,0.0,True,1.0,26.621009625645588,-1.3373922279495858
2025,5,Florida Atlantic,Memphis,26.0,55.0,-29.0,13.5,Memphis,Memphis -13.5,WIN,True,1.0,True,0.0,-17.330975046436464,-6.023249350205511
2025,5,Iowa State,Arizona,39.0,14.0,25.0,-4.5,Iowa State,Iowa State -4.5,WIN,True,1.0,True,1.0,12.986701536870395,5.803843523536308
2025,5,Southern Miss,Jacksonville State,42.0,25.0,17.0,-5.5,Southern Miss,Southern Miss -5.5,WIN,True,1.0,False,,11.976931266505396,0.1146800975660085
2025,5,Penn State,Oregon,24.0,30.0,-6.0,-4.5,Penn State,Penn State -4.5,LOSS,True,0.0,True,1.0,9.608938237283251,2.7957651141338076
2025,5,Stanford,San José State,30.0,29.0,1.0,-3.5,Stanford,Stanford -3.5,LOSS,True,0.0,True,1.0,10.774851055420658,5.18873064496826
2025,5,Colorado State,Washington State,3.0,20.0,-17.0,-6.5,Colorado State,Colorado State -6.5,LOSS,True,0.0,True,0.0,15.18054775082117,5.3453877895263275
2025,5,Missouri,Massachusetts,42.0,6.0,36.0,-44.5,Massachusetts,Massachusetts +44.5,WIN,True,1.0,True,1.0,69.84226060871035,-1.3044572754022354
2025,5,Boise State,App State,47.0,14.0,33.0,-17.5,App State,App State +17.5,LOSS,True,0.0,True,0.0,26.681885368131958,-3.5043694741006277
2025,5,Georgia,Alabama,21.0,24.0,-3.0,-2.5,Georgia,Georgia -2.5,LOSS,True,0.0,True,0.0,12.803968893184596,1.8777610253299102
2025,5,South Carolina,Kentucky,35.0,13.0,22.0,-6.5,Kentucky,Kentucky +6.5,LOSS,True,0.0,True,1.0,12.322223945757564,7.710974883894529
2025,5,Louisiana,Marshall,54.0,51.0,3.0,1.5,Louisiana,Louisiana +1.5,WIN,True,1.0,True,1.0,1.5682069232543143,5.781689299388418
2025,5,UTEP,Louisiana Tech,11.0,30.0,-19.0,3.5,Louisiana Tech,Louisiana Tech -3.5,WIN,True,1.0,True,0.0,-5.863231635804242,7.752543120659446
2025,5,Colorado,BYU,21.0,24.0,-3.0,6.5,BYU,BYU -6.5,WIN,True,1.0,True,0.0,-7.144516800834901,6.9613205139175065
