season,week,home_team,away_team,home_points,away_points,actual_margin,spread_line,ats_pick_team,ats_pick_description,spread_result,bet_spread,ats_outcome,bet_total,ou_outcome,edge_spread,edge_total
2025,4,Charlotte,Rice,17.0,28.0,-11.0,1.5,Charlotte,Charlotte +1.5,LOSS,True,0.0,True,1.0,0.9851827299803184,13.728858586805266
2025,4,Oklahoma State,Tulsa,12.0,19.0,-7.0,-10.5,Tulsa,Tulsa +10.5,WIN,True,1.0,True,1.0,19.200880968221327,-0.6347420226286431
2025,4,Rutgers,Iowa,28.0,38.0,-10.0,2.5,Rutgers,Rutgers +2.5,LOSS,True,0.0,True,1.0,7.550238094078049,9.253644096064995
2025,4,Wisconsin,Maryland,10.0,27.0,-17.0,-10.5,Maryland,Maryland +10.5,WIN,True,1.0,True,0.0,12.50028317026545,9.158349270053854
2025,4,Clemson,Syracuse,21.0,34.0,-13.0,-17.5,Syracuse,Syracuse +17.5,WIN,True,1.0,True,1.0,21.67108237082361,0.7215787202619026
2025,4,Memphis,Arkansas,32.0,31.0,1.0,7.5,Memphis,Memphis +7.5,LOSS,True,0.0,True,0.0,3.9771309838227236,-4.103330187375434
2025,4,Louisville,Bowling Green,40.0,17.0,23.0,-25.5,Bowling Green,Bowling Green +25.5,WIN,True,1.0,True,1.0,36.44912074670427,4.631384752109177
2025,4,Virginia Tech,Wofford,38.0,6.0,32.0,,no bet,no line,no bet,False,,True,0.0,,4.728575851336004
2025,4,Miami (OH),UNLV,38.0,41.0,-3.0,1.5,UNLV,UNLV -1.5,WIN,True,1.0,True,1.0,-4.699319186703222,3.2993424319534057
2025,4,South Florida,South Carolina State,63.0,14.0,49.0,-35.5,South Carolina State,South Carolina State +35.5,LOSS,True,0.0,True,0.0,46.77626331432377,-4.6378974514802636
2025,4,TCU,SMU,35.0,24.0,11.0,-6.5,TCU,TCU -6.5,WIN,True,1.0,True,1.0,16.099287966096885,-7.274409321188742
2025,4,Utah,Texas Tech,10.0,34.0,-24.0,-3.5,Utah,Utah -3.5,LOSS,True,0.0,True,1.0,13.476540456501443,-2.89613785274274
2025,4,Army,North Texas,38.0,45.0,-7.0,2.5,North Texas,North Texas -2.5,WIN,True,1.0,True,1.0,-3.0521042102342872,5.549050785419013
2025,4,Tennessee,UAB,56.0,24.0,32.0,-38.5,UAB,UAB +38.5,WIN,True,1.0,True,0.0,49.83797352002705,-11.652716738176721
2025,4,Central Michigan,Wagner,49.0,10.0,39.0,-30.5,Wagner,Wagner +30.5,LOSS,True,0.0,True,1.0,36.218249644332126,4.9721020246228065
2025,4,Oregon,Oregon State,41.0,7.0,34.0,-34.5,Oregon State,Oregon State +34.5,WIN,True,1.0,True,1.0,59.8630700805018,-3.044957163294683
2025,4,Notre Dame,Purdue,56.0,30.0,26.0,-24.5,Purdue,Purdue +24.5,LOSS,True,0.0,True,1.0,28.2228591839718,5.3111343133728255
2025,4,Florida State,Kent State,66.0,10.0,56.0,-45.5,Kent State,Kent State +45.5,LOSS,True,0.0,True,0.0,61.78805423430187,-1.6107066770903913
2025,4,Oklahoma,Auburn,24.0,17.0,7.0,-6.5,Oklahoma,Oklahoma -6.5,WIN,True,1.0,True,0.0,15.987306096098601,7.301655898418467
2025,4,Liberty,James Madison,13.0,31.0,-18.0,7.5,James Madison,James Madison -7.5,WIN,True,1.0,True,0.0,-2.459555693913007,7.324515320485915
2025,4,UConn,Ball State,31.0,25.0,6.0,-20.5,Ball State,Ball State +20.5,WIN,True,1.0,True,1.0,31.7761742213548,1.778225808636833
